112,26856,1.77794,1.32167,0.412842,0.294066,1.1101,-1.32531,1.24796,-0.039669,-1.47804,1.15005,-0.756019,-0.201367,0.34122,-0.26676,0.381978,0.382811,0.282334,-0.74829,0.515899,-1.26172,0.633297,0.597395,-0.36245,2.10874,0.597417,0.339715,-0.131577,-0.495226,-0.421403,-0.242282,-1.32054,-0.7205,-0.228338,-2.55557,-0.558654,0.391069
112,-5040,-0.600124,0.7277,0.0924969,0.821452,-0.489847,-0.201875,0.103266,-0.758332,0.153106,0.0672727,0.524343,0.377152,0.546031,0.199145,0.381462,-0.607818,-0.798581,-0.0506257,-0.622626,-0.358456,0.158351,0.637432,-0.484123,0.887305,-0.0793812,-0.740915,-0.101959,0.545287,-0.427851,0.291013,0.631811,-0.812425,-0.7338,0.837985,0.100988,-0.911276
112,66611,1.97794,1.32167,0.412842,0.494066,0.910102,-1.32531,1.44796,-0.239669,-1.47804,1.35005,-0.956019,-0.201367,0.94122,-0.46676,0.581978,0.582811,0.482334,-0.54829,0.315899,-1.26172,0.833297,0.597395,-0.36245,2.10874,0.797417,0.539715,-0.331577,-0.495226,-0.021403,-0.242282,-1.92054,-0.3205,-0.428338,-2.35557,-0.558654,0.391069
112,-6020,-0.296361,0.674544,0.552748,0.918193,0.108194,-0.705876,0.666123,0.425045,-0.339128,0.699384,-0.188165,0.882622,-0.0301611,0.512528,-0.346264,-0.993084,-0.164106,0.386621,0.487576,-0.871317,0.458997,-0.19735,0.0535023,-0.009184,-0.962888,0.0368711,-0.969112,-0.332211,-0.96496,-0.231917,0.879757,0.0985221,-0.591629,0.180024,0.695047,0.82671
112,1698,1.77794,1.52167,0.412842,0.094066,0.710102,-1.52531,1.44796,-0.239669,-1.07804,1.95005,-0.556019,-0.601367,0.54122,-0.26676,0.181978,0.582811,0.282334,-0.54829,0.115899,-1.26172,0.833297,0.197395,-0.16245,1.90874,0.997417,0.139715,0.068423,-0.495226,-0.021403,-0.642282,-0.92054,-0.5205,0.171662,-2.35557,-0.158654,0.391069
112,26956,1.97794,0.721668,0.412842,0.494066,0.710102,-1.72531,1.44796,-0.039669,-1.27804,1.15005,-0.556019,-0.40137,0.74122,1.13324,0.381978,-0.217189,0.282334,-1.34829,0.115899,-2.86172,0.433297,-0.00260501,-0.36245,1.70874,0.797417,-0.060285,0.068423,-0.295226,-0.221403,-0.642282,-1.12054,-1.3205,-0.628338,-2.55557,-0.158654,0.591069
112,67481,1.97794,1.52167,0.412842,0.294066,0.710102,-0.92531,1.44796,0.160331,-1.27804,1.15005,-0.556019,0.798633,0.74122,-0.66676,0.581978,0.382811,0.282334,-0.54829,0.315899,-1.26172,0.833297,0.397395,-0.36245,2.10874,0.597417,0.539715,-0.131577,-0.695226,-0.221403,0.157718,-1.52054,-0.5205,-0.428338,-2.55557,-0.558654,0.191069
112,-227,1.57794,1.52167,0.812842,0.094066,0.510102,-1.72531,1.44796,0.160331,-1.07804,1.75005,-0.756019,-0.201367,0.74122,-0.26676,0.381978,0.782811,0.282334,-0.74829,0.515899,-1.26172,0.233297,0.197395,-0.56245,1.90874,0.397417,0.539715,0.268423,-0.495226,-0.421403,-0.442282,-1.32054,-0.9205,0.171662,-2.35557,-0.358654,0.191069
112,1815,2.17794,1.32167,0.212842,0.494066,0.710102,-1.52531,1.24796,-0.039669,-1.07804,1.55005,-0.356019,-0.201367,0.74122,-0.26676,0.581978,0.582811,0.282334,-0.94829,0.315899,-1.26172,0.433297,-0.202605,-0.36245,2.10874,0.597417,0.339715,0.068423,-0.495226,-0.221403,-0.442282,-1.52054,-0.7205,-0.428338,-2.35557,-0.158654,0.191069
112,67744,1.97794,1.52167,0.412842,-0.105934,0.710102,-0.92531,1.64796,0.160331,-0.87804,1.55005,-0.556019,0.998633,0.54122,-0.66676,0.181978,0.782811,0.682334,-0.54829,0.115899,-1.06172,0.633297,0.397395,-0.36245,2.10874,0.597417,0.539715,0.068423,-0.495226,-0.221403,0.357718,-1.12054,-0.3205,0.371662,-2.75557,-0.158654,-0.00893101
112,2129,2.17794,1.32167,0.612842,0.294066,0.910102,-1.72531,1.44796,-0.039669,-1.27804,1.75005,-0.756019,-0.201367,0.94122,-0.26676,0.581978,0.582811,0.482334,-0.74829,0.315899,-1.06172,1.0333,0.397395,-0.36245,1.90874,0.797417,0.339715,-0.131577,-0.495226,-0.221403,-0.242282,-1.52054,-0.9205,-0.428338,-2.15557,-0.358654,0.191069
112,-10,-0.873214,0.0371914,-0.917448,-0.348964,0.135634,0.359577,0.596949,-0.810154,0.86175,-0.689422,0.344034,0.996284,-0.464843,-0.782785,0.777599,-0.522253,-0.189823,-0.087675,0.515141,-0.683368,-0.844126,0.976701,-0.230922,0.131917,-0.765459,0.0290498,0.660221,-0.660504,-0.677294,0.566061,0.522057,-0.148211,0.542495,0.464277,-0.102238,0.942095
112,67635,2.17794,1.72167,0.212842,0.094066,0.710102,-1.12531,1.44796,0.160331,-1.27804,1.15005,-0.756019,0.798633,0.94122,-0.66676,0.581978,0.582811,0.482334,-0.54829,0.315899,-1.26172,0.233297,0.197395,-0.56245,2.30874,0.597417,0.339715,0.068423,-0.495226,-0.221403,0.157718,-1.32054,-0.5205,-0.428338,-2.75557,0.041346,-0.00893101
112,-10,-0.504629,-0.674855,0.902534,0.928497,0.0863297,0.369786,-0.109843,-0.641563,-0.7352,-0.897237,-0.26309,-0.904824,-0.962134,0.789422,-0.199704,0.870592,-0.876479,0.452338,0.541194,-0.146193,0.624377,0.699712,-0.0732437,0.181506,-0.651556,0.133456,-0.203421,-0.864608,-0.659264,0.229937,-0.98106,-0.108327,-0.463298,0.214853,0.243388,0.305027
112,-23520,0.759769,-0.901054,-0.0225338,0.497537,0.240117,-0.511861,0.987548,0.922028,0.645764,0.697824,-0.851885,-0.747968,-0.703529,0.3138,-0.779146,-0.197436,0.565262,-0.609327,0.916045,0.681798,0.0155495,-0.412018,-0.493448,0.492149,-0.600765,-0.94929,-0.683969,-0.551673,0.354683,0.190969,0.786636,0.978269,-0.532112,-0.870825,0.360359,0.0574107
112,2366,1.77794,1.32167,0.412842,0.294066,0.910102,-1.52531,1.24796,-0.239669,-1.27804,1.35005,-0.756019,-0.201367,0.34122,-0.46676,0.381978,0.582811,0.282334,-0.74829,0.715899,-1.26172,0.833297,0.397395,-0.36245,1.90874,0.797417,0.339715,0.068423,-0.495226,-0.421403,-0.242282,-1.52054,-0.7205,-0.028338,-2.35557,-0.558654,0.591069
112,27026,1.77794,1.12167,0.412842,0.294066,0.910102,-1.32531,1.24796,-0.439669,-1.27804,1.35005,-0.756019,-0.201367,0.54122,-0.46676,0.381978,0.582811,0.482334,-0.74829,0.515899,-1.26172,0.833297,0.397395,-0.36245,1.90874,0.597417,0.339715,-0.131577,-0.495226,-0.421403,-0.242282,-1.32054,-0.5205,-0.228338,-2.15557,-0.358654,0.391069
112,-9770,0.463877,-0.78243,0.00141311,-0.894046,-0.622497,0.840959,0.35531,-0.896262,-0.587906,-0.518125,-0.827897,0.754198,0.931765,-0.653254,-0.638228,0.163364,-0.52355,-0.181575,-0.147154,0.567615,-0.0997668,-0.530578,-0.905868,-0.868299,0.629589,-0.505139,-0.386195,0.575459,0.790249,0.0392793,0.65541,0.499379,0.290906,-0.614533,0.775929,-0.391849
112,-23490,-0.524308,-0.282105,0.369597,0.031425,0.128968,-0.811855,-0.834865,0.00991201,-0.6016,-0.902937,0.96063,0.131362,0.766598,0.103362,0.145526,0.639576,0.346539,0.189559,-0.728911,0.485604,-0.760641,0.452373,-0.935632,-0.73967,-0.751527,0.275465,-0.100276,-0.962024,0.693284,0.551331,0.434453,0.252202,0.0577842,-0.69478,0.631983,0.606869
112,-14712,-0.722665,-0.115444,0.214773,-0.761552,0.500674,-0.402603,-0.987756,-0.27878,0.300153,-0.770812,-0.900134,0.847583,0.335119,0.189775,-0.153244,0.845317,-0.781431,0.966994,0.0436689,-0.00144476,0.488299,-0.605677,0.109778,0.348258,0.432182,0.150406,0.978118,0.14547,0.321931,0.11252,-0.316755,-0.666326,-0.322143,-0.334588,-0.404618,0.566827
113,67734,1.97794,1.52167,0.412842,-0.105934,0.710102,-0.92531,1.64796,0.160331,-0.87804,1.55005,-0.556019,0.998633,0.54122,-0.66676,0.181978,0.782811,0.682334,-0.54829,0.115899,-1.06172,0.633297,0.397395,-0.36245,2.10874,0.597417,0.539715,0.068423,-0.495226,-0.221403,0.357718,-1.12054,-0.3205,0.371662,-2.75557,-0.158654,-0.00893101
113,67732,1.97794,1.52167,0.212842,0.094066,0.710102,-0.92531,1.24796,0.160331,-1.07804,1.35005,-0.556019,0.798633,0.74122,-0.66676,0.581978,0.382811,0.282334,-0.54829,0.115899,-1.26172,0.433297,0.397395,-0.36245,2.10874,0.597417,0.539715,0.068423,-0.495226,-0.221403,0.157718,-1.32054,-0.5205,-0.428338,-2.55557,-0.158654,-0.00893101
113,67623,2.17794,1.72167,0.212842,0.094066,0.710102,-1.12531,1.44796,0.160331,-1.27804,1.15005,-0.756019,0.798633,0.94122,-0.66676,0.581978,0.582811,0.482334,-0.54829,0.315899,-1.26172,0.233297,0.197395,-0.56245,2.30874,0.597417,0.339715,0.068423,-0.495226,-0.221403,0.157718,-1.32054,-0.5205,-0.428338,-2.75557,0.041346,-0.00893101
113,67495,2.17794,1.72167,0.212842,0.094066,0.710102,-0.92531,1.24796,0.160331,-1.47804,1.15005,-0.956019,0.798633,0.94122,-0.66676,0.581978,0.382811,0.482334,-0.54829,0.315899,-1.26172,0.433297,0.397395,-0.36245,2.30874,0.397417,0.339715,0.268423,-0.495226,-0.221403,0.157718,-1.52054,-0.5205,-0.428338,-2.55557,-0.158654,-0.00893101
113,67450,1.97794,1.52167,0.412842,0.294066,0.710102,-0.92531,1.44796,0.160331,-1.27804,1.15005,-0.556019,0.798633,0.74122,-0.66676,0.581978,0.382811,0.282334,-0.54829,0.315899,-1.26172,0.833297,0.397395,-0.36245,2.10874,0.597417,0.539715,-0.131577,-0.695226,-0.221403,0.157718,-1.52054,-0.5205,-0.428338,-2.55557,-0.558654,0.191069
113,67372,1.57794,1.52167,0.412842,-0.105934,0.710102,-0.92531,1.04796,0.160331,-1.07804,1.55005,-0.756019,0.998633,1.14122,-0.66676,0.781978,0.582811,0.682334,-0.54829,0.315899,-1.06172,0.633297,0.397395,-0.56245,2.10874,0.597417,0.539715,-0.131577,-0.495226,-0.621403,0.357718,-1.72054,-0.5205,-0.028338,-2.55557,-0.158654,-0.00893101
113,67320,1.97794,1.72167,0.412842,0.294066,0.710102,-0.92531,1.44796,0.360331,-0.87804,1.75005,-0.556019,0.598633,0.54122,-0.66676,0.181978,0.382811,0.482334,-0.74829,0.115899,-1.46172,0.633297,0.597395,-0.36245,2.10874,0.797417,0.339715,0.068423,-0.495226,-0.021403,-0.442282,-1.12054,-0.9205,0.371662,-2.35557,-0.358654,0.191069
113,67313,1.97794,1.92167,0.412842,0.294066,0.710102,-0.92531,1.44796,0.360331,-1.47804,1.95005,-0.756019,0.598633,0.94122,-0.66676,0.581978,0.382811,0.282334,-0.74829,0.315899,-1.26172,0.833297,0.797395,-0.36245,2.10874,0.797417,0.339715,-0.131577,-0.495226,-0.021403,-0.242282,-1.72054,-0.9205,-0.428338,-2.35557,-0.558654,0.191069
113,67277,1.77794,1.72167,0.412842,0.494066,0.710102,-0.92531,1.44796,0.360331,-1.27804,1.55005,-0.756019,0.398633,0.54122,-0.46676,0.381978,0.382811,0.282334,-0.74829,0.515899,-1.06172,0.633297,0.397395,-0.36245,2.10874,0.797417,0.339715,0.068423,-0.495226,-0.421403,-0.042282,-1.32054,-0.9205,-0.428338,-2.55557,-0.558654,0.191069
113,67271,1.97794,1.52167,0.412842,0.494066,0.510102,-1.52531,1.44796,-0.039669,-0.87804,1.75005,-0.556019,-0.001367,0.74122,-0.26676,0.181978,0.582811,0.282334,-0.54829,0.115899,-1.26172,0.833297,0.397395,-0.16245,2.10874,0.997417,-0.060285,0.068423,-0.295226,-0.021403,-0.442282,-1.12054,-0.7205,0.371662,-2.55557,-0.358654,0.391069
113,67262,1.57794,1.52167,0.612842,0.494066,0.710102,-0.92531,1.44796,0.360331,-0.87804,1.75005,-0.756019,0.198633,0.54122,-0.66676,0.381978,0.382811,0.282334,-0.74829,0.315899,-1.26172,0.433297,0.397395,-0.56245,2.10874,0.597417,0.339715,0.068423,-0.295226,-0.421403,-0.242282,-1.32054,-0.9205,0.171662,-2.55557,-0.358654,0.191069
113,67238,1.97794,1.32167,0.412842,0.494066,0.910102,-1.52531,1.64796,-0.439669,-0.67804,1.35005,-0.756019,-0.001367,0.74122,-0.26676,0.181978,0.382811,0.482334,-0.54829,0.115899,-1.06172,0.833297,0.197395,-0.36245,2.30874,0.597417,0.339715,-0.131577,-0.295226,0.178597,-0.442282,-1.12054,-1.1205,0.171662,-2.55557,-0.158654,0.191069
113,67222,1.77794,0.921668,0.412842,0.494066,0.710102,-1.72531,1.24796,-0.039669,-1.07804,1.15005,-0.756019,-0.60137,0.74122,0.93324,0.381978,-0.417189,0.682334,-1.34829,0.315899,-2.66172,0.633297,-0.00260501,-0.56245,1.90874,0.797417,-0.060285,0.068423,-0.495226,-0.021403,-0.842282,-1.32054,-1.3205,-0.228338,-2.35557,-0.358654,0.591069
113,67218,1.77794,1.32167,0.412842,0.294066,0.910102,-1.52531,1.24796,-0.239669,-1.27804,1.35005,-0.756019,-0.201367,0.54122,-0.46676,0.381978,0.582811,0.282334,-0.74829,0.515899,-1.26172,0.633297,0.397395,-0.36245,2.10874,0.597417,0.339715,0.068423,-0.495226,-0.421403,-0.242282,-1.32054,-0.5205,-0.228338,-2.35557,-0.558654,0.391069
113,67211,1.57794,1.32167,0.212842,0.294066,0.710102,-1.32531,1.04796,-0.239669,-0.87804,1.35005,-0.756019,-0.201367,1.14122,-0.46676,0.581978,0.582811,0.482334,-0.74829,0.115899,-1.26172,0.633297,0.397395,-0.56245,2.10874,0.397417,0.339715,-0.131577,-0.495226,-0.021403,-0.242282,-0.92054,-0.5205,-0.228338,-2.35557,0.041346,0.391069
113,67198,1.97794,1.32167,0.412842,0.294066,0.710102,-1.52531,1.44796,-0.239669,-1.27804,1.75005,-0.556019,-0.401367,0.94122,-0.26676,0.581978,0.582811,0.482334,-0.54829,0.315899,-1.26172,0.833297,0.197395,-0.36245,1.90874,0.797417,0.339715,0.068423,-0.495226,-0.221403,-0.442282,-1.52054,-0.7205,-0.428338,-2.35557,-0.558654,0.191069
113,67133,1.77794,1.72167,0.412842,0.294066,0.510102,-0.92531,1.24796,0.360331,-1.07804,1.75005,-0.756019,0.598633,1.14122,-0.66676,0.581978,0.382811,0.482334,-0.74829,0.515899,-1.26172,0.633297,0.797395,-0.56245,1.90874,0.597417,0.339715,-0.131577,-0.495226,-0.221403,-0.442282,-1.52054,-0.9205,-0.228338,-2.55557,-0.358654,0.191069
113,67175,1.97794,1.32167,0.412842,0.694066,0.710102,-1.32531,1.44796,-0.439669,-0.67804,1.55005,-0.756019,-0.001367,0.74122,-0.46676,0.181978,0.182811,0.482334,-0.74829,0.115899,-1.06172,0.633297,0.597395,-0.36245,2.10874,0.597417,0.139715,0.068423,-0.295226,-0.021403,-0.442282,-1.12054,-1.1205,0.371662,-2.55557,-0.158654,0.191069
113,67181,1.77794,1.52167,0.412842,0.494066,0.910102,-0.92531,1.24796,0.360331,-1.07804,1.75005,-0.756019,0.398633,0.54122,-0.66676,0.381978,0.382811,0.482334,-0.74829,0.515899,-1.26172,0.633297,0.397395,-0.56245,2.10874,0.597417,0.339715,0.068423,-0.495226,-0.421403,-0.042282,-1.32054,-0.9205,-0.028338,-2.55557,-0.558654,0.191069
